id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
CLI04655,Guerrouj,Siham,siham_guerrouj@outlook.com,1973-07-09,f,casablanca,0665227204,2024-02-16,Email
CLI00439,El Fassi,Mariam,mariamelfassi@gmail.com,1952-02-16,0,TANGER,0640422693,2023-08-01,Instagram
CLI01044,Bouyahia,Chaimae,chaimae-bouyahia@gmail.com,1979-11-28,female,Casablanca,0759967069,2026-03-23,Facebook
CLI00454,Bakkali,Samir,samir.bakkali41@outlook.com,1988-12-11,1,Casablanca,0627474721,2024-05-08,TV
CLI01016,Chakir,Amine,amine_chakir@yahoo.fr,2005-07-12,H,Fès,0620235102,2025-04-02,TikTok
CLI00498,Oulhaj,Malika,malika_oulhaj@menara.ma,1959-04-15,female,Casablanca,0677533126,2025-01-12,Influenceur
CLI02868,Errami,Hamid,hamid.errami@menara.ma,1973-03-26,m,Safi,0670704373,2023-12-28,Direct
CLI04438,Benhaddou,Hajar,hajar.benhaddou@menara.ma,2009-02-16,f,Tnja,0640729488,2025-11-18,Email
CLI00754,El Hajjaji,Ahmed,ahmed_elhajjaji@menara.ma,1958-07-17,male,Béni Mellal,0748997184,2023-12-22,Facebook
CLI03085,Oulhaj,Omar,omar.oulhaj@gmail.com,1951-03-23,m,Safi,0611504122,2024-04-01,TikTok
CLI02612,El Ghazi,Mariam,mariam.elghazi66@outlook.com,1991-03-30,female,agadir,0741251218,2024-06-16,Affichage
CLI03258,Moussaoui,Hamid,hamidmoussaoui@gmail.com,1962-11-08,male,AGADIR,0653688908,2025-06-15,TV
CLI00005,El Ghazi,Mohammed,mohammed.elghazi5@hotmail.com,1968-04-10,m,Kenitra,0699737631,2025-02-17,Instagram
CLI01703,El Mansouri,Loubna,loubna-elmansouri@yahoo.fr,1996-02-08,female,mkch,0605932418,2022-08-06,Email
CLI03543,Bakkali,Hafida,hafida_bakkali24@gmail.com,2008-06-27,0,Meknès,0690019907,2025-05-17,Email
CLI02780,Boulahia,Hind,hind-boulahia58@outlook.com,1890-01-01,F,El Jadida,0683890117,2025-09-10,TikTok
CLI03789,Berrada,Souad,souad-berrada@hotmail.com,1987-03-30,F,Taza,0705516297,2025-11-13,Direct
CLI00279,Tazi,Hind,hindtazi@hotmail.com,2005-02-28,female,Béni Mellal,0607100219,2024-03-22,Recommandation
CLI00991,Benali,Widad,widad.benali79@outlook.com,1956-05-17,F,El Jadida,0700320319,2025-10-08,Direct
CLI04559,Tahiri,Nassim,nassimtahiri@menara.ma,1964-11-21,M,Béni Mellal,0787904806,2025-09-20,Google SEO
CLI00761,Drissi,Abdellatif,abdellatifdrissi@hotmail.com,1984-07-18,m,Tanger,0734407779,2025-07-11,Recommandation
CLI02420,El Bakkali,Amine,amineelbakkali@menara.ma,1978-06-12,H,Béni Mellal,0638338768,2025-01-28,Affichage
CLI02191,Chakir,Adil,adilchakir@gmail.com,2015-06-01,m,BENI MELLAL,0731073712,2025-04-14,Facebook
CLI00701,Idrissi,Samira,samira.idrissi18@outlook.com,1972-11-09,F,Safi,0602451091,2024-04-30,Google SEO
CLI04518,Tazi,Ghita,ghita_tazi17@outlook.com,1952-02-26,F,Nador,0604005129,2022-03-28,Recommandation
CLI01022,El Mansouri,Aziz,aziz_elmansouri93@gmail.com,1993-03-20,1,el jadida,0687797247,2022-08-06,TV
CLI04742,Tazi,Mehdi,mehdi-tazi@gmail.com,1982-02-20,H,Rabat,0621878542,2023-10-18,Direct
CLI01512,Benhaddou,Rim,rim_benhaddou@outlook.com,1953-10-12,f,Kenitra,0776691953,2022-10-25,Google SEO
CLI00756,Zeroual,Omar,omar.zeroual@menara.ma,1959-06-26,Homme,Safi,0723483893,2026-02-28,TikTok
CLI04868,El Andaloussi,Aziz,aziz_elandaloussi@gmail.com,1978-07-20,male,Marrakech,0613974245,2023-12-12,Affichage
CLI01774,Kettani,Walid,walidkettani@yahoo.fr,1956-09-17,m,FES,0753752574,2022-06-09,Recommandation
CLI00323,El Amrani,Abdellatif,abdellatif.elamrani92@hotmail.com,1993-07-10,H,Oujda,0642954316,2023-10-20,TikTok
CLI03718,Zeroual,Rachid,rachid.zeroual@hotmail.com,1981-04-27,Homme,Agadir,0630121709,2023-08-17,TV
CLI01623,Naciri,Aicha,aicha_naciri82@outlook.com,1949-08-22,F,Béni Mellal,0649997032,2025-04-20,Google SEO
CLI03418,Ksikes,Rabha,rabha-ksikes@outlook.com,2007-09-29,female,Taza,0700381404,2023-07-24,Email
CLI03679,Rhazouani,Adil,adil-rhazouani@outlook.com,1961-01-20,male,Tanger,0680732189,2026-01-19,TikTok
CLI01306,Benomar,Yasmine,yasminebenomar@menara.ma,2002-02-25,F,Meknès,0612232142,2024-02-22,TikTok
CLI04342,Saidi,Ahmed,ahmedsaidi43@yahoo.fr,1946-11-15,m,beni mellal,0689668106,2024-09-27,Email
CLI02290,Moussaoui,Nabil,nabil-moussaoui@yahoo.fr,1947-10-24,M,Tanger,0782994580,2025-07-04,Facebook
CLI01785,Errami,Jamal,jamal_errami12@menara.ma,1955-01-18,male,Tanger,0610166366,2022-07-09,Facebook
CLI02096,Naciri,Sara,saranaciri@menara.ma,1959-07-15,female,Meknès,0691418359,2023-06-05,Google SEO
CLI01987,Ksikes,Reda,reda.ksikes@outlook.com,1989-06-22,H,Tétouan,0703108083,2023-10-10,Recommandation
CLI02263,Errami,Khadija,khadija-errami@gmail.com,1977-03-22,f,MEKNES,0629856724,2023-01-14,Google SEO
CLI00817,Bouazza,Ali,ali-bouazza@gmail.com,1978-11-12,1,oujda,0661337605,2025-06-01,Facebook
CLI00875,El Azzouzi,Hicham,hicham.elazzouzi@yahoo.fr,1982-01-08,1,TAZA,0611587605,2026-02-19,Recommandation
CLI04110,Benjelloun,Latifa,latifa.benjelloun@outlook.com,1976-03-07,Femme,Tanger,0688947578,2022-07-28,Influenceur
CLI03517,Lahlou,Nadia,nadialahlou@menara.ma,1969-01-12,F,Kenitra,0705098221,2025-08-25,Influenceur
CLI02801,El Mansouri,Ilyas,ilyas_elmansouri@hotmail.com,1968-06-30,m,El Jadida,0745085548,2024-07-16,Affichage
CLI03817,Rhazouani,Widad,widad_rhazouani@outlook.com,1988-05-09,F,Safi,0718028823,2022-05-19,TV
CLI03411,Alaoui,Btissam,btissam_alaoui72@outlook.com,1945-06-18,Femme,Marrakech,0638825823,2024-08-31,TikTok
CLI04007,Moussaoui,Rabha,rabha-moussaoui@outlook.com,1990-02-08,0,TAZA,0767781732,2025-07-10,Facebook
CLI02777,Oulhaj,Sanaa,sanaa.oulhaj@outlook.com,1983-06-07,female,Rabat,0618781626,2022-11-04,TV
CLI01593,El Hajjaji,Adil,adil_elhajjaji@outlook.com,1979-11-04,H,Safi,0784383569,2022-08-05,TV
CLI01500,Zeroual,Rabha,rabha_zeroual@outlook.com,1971-07-20,Femme,Oujda,0776911612,2024-11-16,Facebook
CLI04059,Zeroual,Ilyas,ilyas-zeroual@menara.ma,1958-03-17,male,Agadir,0743405416,2023-01-11,Facebook
CLI00602,Berrada,Amina,aminaberrada97@hotmail.com,1966-12-29,0,Casablanca,0769274381,2024-11-24,Instagram
CLI04699,Zeroual,Othmane,othmane.zeroual51@outlook.com,1960-04-13,H,Nador,0665937930,2022-05-31,Instagram
CLI00652,Benali,Ghita,ghitabenali@yahoo.fr,1968-07-07,female,Tétouan,0680271122,2024-07-07,Instagram
CLI00847,Boulahia,Driss,driss.boulahia@gmail.com,2003-03-23,m,Rabat,0711526105,2022-11-28,Email
CLI01289,Boulahia,Abdellatif,abdellatif-boulahia@hotmail.com,1992-03-07,H,Marrakech,0676680984,2025-02-15,Influenceur
CLI03961,El Khamlichi,Amine,amine_elkhamlichi@outlook.com,1949-06-26,M,Oujda,0787806686,2024-05-31,Influenceur
CLI03384,Ksikes,Nadia,nadia-ksikes81@menara.ma,1977-05-09,f,Meknès,0789564598,2024-05-11,Instagram
CLI03504,Tazi,Ilham,ilhamtazi25@yahoo.fr,1995-09-29,F,Béni Mellal,0734188157,2023-08-27,Influenceur
CLI02754,El Ouafi,Riad,riad.elouafi@menara.ma,1978-01-12,H,Rabat,0686556850,2025-12-15,Facebook
CLI00148,Tazi,Houda,houda.tazi@menara.ma,1998-11-17,Femme,FES,0729620153,2022-05-20,Email
CLI02373,Saidi,Simo,simo-saidi@menara.ma,1988-01-22,1,El Jadida,0635668228,2024-06-19,TV
CLI01139,Benhaddou,Brahim,brahimbenhaddou@gmail.com,1952-06-10,male,Fès,0739101612,2025-01-27,TikTok
CLI01305,Naciri,Nadia,nadia.naciri@hotmail.com,2008-05-31,0,Béni Mellal,0765826082,2025-01-19,TikTok
CLI03458,Boulahia,Omar,omar.boulahia@menara.ma,1946-10-12,Homme,EL JADIDA,0760648588,2025-12-17,Affichage
CLI02001,El Khamlichi,Nadia,nadia-elkhamlichi@menara.ma,1989-01-15,0,meknes,0603297744,2024-10-18,Recommandation
CLI04570,Ksikes,Othmane,othmane-ksikes@menara.ma,1983-09-08,Homme,Béni Mellal,0649623402,2022-10-11,Instagram
CLI02107,Bouyahia,Yasmine,yasmine-bouyahia87@outlook.com,2004-03-30,Femme,casa,0643535425,2022-11-14,Influenceur
CLI01851,Lahlou,Hind,hind_lahlou@menara.ma,2006-09-26,0,Kenitra,0693352878,2025-07-03,TV
CLI01175,Benali,Zineb,zineb-benali@hotmail.com,1993-03-24,Femme,Béni Mellal,0637209451,2025-07-11,Influenceur
CLI00766,Errami,Walid,walid-errami21@hotmail.com,1998-08-31,male,Casablanca,0648629857,2025-04-23,TV
CLI01658,Belkadi,Othmane,othmane_belkadi@menara.ma,1975-07-02,H,Safi,0772641879,2024-02-12,Email
CLI03601,Rhazouani,Hajar,hajar-rhazouani@hotmail.com,1948-01-07,0,Rabat,0650240905,2024-09-15,Google SEO
CLI04673,Chraibi,Salma,salma.chraibi@menara.ma,1954-07-23,Femme,Fès,0674025528,2022-08-06,Recommandation
CLI04165,El Hajjaji,Reda,redaelhajjaji@hotmail.com,1989-11-30,M,Rabat,0714529999,2024-08-29,Instagram
CLI04197,Lahlou,Rim,rim_lahlou@menara.ma,2003-05-21,f,Casablanca,0737701438,2025-01-02,TV
CLI00023,Benali,Samira,samira.benali9@yahoo.fr,2005-04-22,Femme,Rabat,0627193745,2022-11-06,Facebook
CLI02924,Idrissi,Soufiane,soufiane_idrissi@menara.ma,1980-09-09,H,Béni Mellal,0605783410,2023-02-06,Affichage
CLI01513,Lahlou,Hafida,hafidalahlou@gmail.com,1972-06-05,Femme,Taza,0626297611,2023-01-25,Influenceur
CLI04329,El Ouafi,Tarik,tarik.elouafi@outlook.com,1952-07-30,H,Tanger,0680768130,2024-11-22,Instagram
CLI03382,Berrada,Driss,drissberrada@hotmail.com,1948-08-10,m,Safi,0736253034,2024-05-07,Facebook
CLI03578,Belkadi,Riad,riad-belkadi8@gmail.com,1966-01-20,H,Casablanca,0730586548,2025-01-01,Email
CLI01770,Hajji,Fouad,fouad-hajji@menara.ma,1949-08-13,m,kénitra,0608183632,2022-07-31,TV
CLI04745,Bensouda,Hafida,hafida.bensouda@gmail.com,1949-12-20,0,Safi,0743913261,2022-06-22,Recommandation
CLI02643,Benkirane,Ahmed,ahmed-benkirane@hotmail.com,1971-12-26,H,Nador,0682903856,2024-04-24,TV
CLI00475,Benomar,Laila,laila_benomar@yahoo.fr,1965-10-25,Femme,Casablanca,0747715910,2022-11-24,Email
CLI00597,El Hamdouchi,Laila,laila_elhamdouchi@gmail.com,1955-06-26,0,Oujda,0618425476,2025-01-21,Affichage
CLI02733,Zeroual,Reda,reda_zeroual@outlook.com,1971-09-01,M,Tétouan,0746146994,2026-01-14,Affichage
CLI00339,Idrissi,Oumaima,oumaima_idrissi92@gmail.com,1954-10-20,Femme,TANGER,0707678997,2022-03-26,Email
CLI02451,Kettani,Kawtar,kawtarkettani@outlook.com,1976-05-11,F,Safi,0781090719,2025-12-06,TikTok
CLI91634,Benomar,Kawtar,kawtarbenomar@yahoo.fr,1991-08-18,f,Tanger,0671487271,2023-07-03,Direct
CLI03112,Bouazza,Youssef,youssef-bouazza64@menara.ma,1995-09-04,1,Marrakech,0728396324,2024-09-21,Direct
CLI02112,Belkadi,Brahim,brahim_belkadi@menara.ma,1960-11-23,M,Nador,0693994310,2025-02-06,TV
CLI01721,Hajji,Adil,adil.hajji36@menara.ma,1948-08-03,1,Agadir,0782453108,2026-01-22,Instagram
CLI03406,Tazi,Samira,samira.tazi@gmail.com,1948-03-20,0,AGADIR,0761563688,2022-04-16,Influenceur
CLI02061,Chakir,Amina,amina_chakir22@menara.ma,1995-09-24,female,El Jadida,0791082965,2022-11-27,Influenceur
CLI00006,Benkirane,Mustapha,mustaphabenkirane@gmail.com,1998-04-08,Homme,Fès,0638726247,2025-09-20,Email
CLI04764,Mernissi,Hind,hind-mernissi84@gmail.com,1993-07-15,0,Fès,0698948470,2025-10-17,Direct
CLI00460,Errami,Dounia,dounia_errami@gmail.com,1958-01-05,F,rabat,0791033682,2025-08-17,TV
CLI03478,Tahiri,Mohammed,mohammed_tahiri51@yahoo.fr,2009-06-28,H,RABAT,0700789493,2022-10-29,TikTok
CLI01185,Boulahia,Dounia,douniaboulahia@outlook.com,1982-01-03,F,Tanger,0652854613,2022-05-08,Google SEO
CLI01840,Mernissi,Hafida,hafidamernissi@yahoo.fr,1993-06-27,female,Agadir,0671972512,2026-01-30,Email
CLI04952,Oulhaj,Khalid,khalid_oulhaj@hotmail.com,1974-09-11,1,El Jadida,0717684151,2026-04-22,Direct
CLI02398,El Moussaoui,Naima,naima-elmoussaoui12@outlook.com,1985-12-16,0,Fès,0760749687,2025-04-12,TikTok
CLI03173,Benomar,Latifa,latifabenomar@outlook.com,1982-01-24,f,marrakesh,0764557531,2025-12-22,Google SEO
CLI04491,El Amrani,Rabha,rabha_elamrani@menara.ma,1992-08-14,f,Oujda,0629807195,2022-05-15,Influenceur
CLI04285,Chakir,Badr,badr.chakir@menara.ma,1989-06-17,m,Marrakech,0665947028,2025-02-18,Instagram
CLI03262,Boulahia,Imane,imane_boulahia@hotmail.com,1983-08-15,f,Oujda,0793359242,2026-04-12,Email
CLI00618,El Azzouzi,Issam,issam.elazzouzi19@yahoo.fr,1979-09-05,m,Tnja,0791815899,2026-01-01,Affichage
CLI02121,Drissi,Youssef,youssef-drissi85@menara.ma,1977-09-15,m,El Jadida,0617056476,2026-01-26,TikTok
CLI03931,Bouyahia,Zakaria,zakariabouyahia@menara.ma,1976-03-20,Homme,Oujda,0686847625,2023-01-04,TV
CLI04659,El Khamlichi,Hassan,hassanelkhamlichi90@hotmail.com,1948-08-29,H,Béni Mellal,0666765438,2026-04-21,Affichage
CLI00357,Benali,Abdellatif,abdellatif.benali@yahoo.fr,1970-03-05,M,Tanger,0639937886,2025-08-27,Instagram
CLI00580,El Hajjaji,Rania,rania_elhajjaji@outlook.com,1957-05-17,0,Agadir,0674033445,2024-01-15,Google SEO
CLI01523,Lahlou,Meryem,meryem.lahlou@gmail.com,1972-05-16,Femme,Kénitra,0610614452,2024-11-08,TV
CLI00315,Hajji,Rania,rania_hajji@menara.ma,1954-06-15,f,Tétouan,0782082973,2024-12-03,Direct
CLI00818,El Khamlichi,Youssef,youssef.elkhamlichi@outlook.com,2008-02-12,1,Rabat,0719165034,2023-07-22,Recommandation
CLI01431,El Azzouzi,Nabil,nabilelazzouzi@hotmail.com,2009-04-16,m,Marrakech,0659720554,2023-12-26,Affichage
CLI03833,El Mansouri,Laila,laila.elmansouri66@hotmail.com,1961-11-07,F,Béni Mellal,0709126671,2024-01-09,Direct
CLI03860,Naciri,Bilal,bilal.naciri@hotmail.com,1961-08-14,m,Rabat,0736138184,2024-03-18,Affichage
CLI03396,Ouazzani,Khalid,khalid_ouazzani98@menara.ma,1992-02-01,m,fes,0608814848,2023-06-25,TV
CLI02111,Boulahia,Rania,raniaboulahia44@hotmail.com,1985-07-19,f,Safi,0629262055,2024-10-22,TikTok
CLI03725,Guerrouj,Kawtar,kawtar.guerrouj33@menara.ma,2015-06-01,female,Tanger,0630223935,2025-06-24,Recommandation
CLI02089,Drissi,Brahim,brahim.drissi28@menara.ma,1980-05-25,H,Oujda,0775546068,2022-11-09,Email
CLI04555,Idrissi,Hanane,hanane.idrissi@hotmail.com,1979-11-18,Femme,Nador,0752297828,2022-09-23,Google SEO
CLI00898,Oulhaj,Zineb,zineboulhaj45@gmail.com,1996-02-17,0,Meknès,0731594898,2025-03-05,TV
CLI00901,El Azzouzi,Nabil,nabil_elazzouzi14@gmail.com,2008-07-18,H,tng,0707548534,2025-09-08,Influenceur
CLI03311,Ksikes,Ghita,ghita_ksikes@outlook.com,1960-05-28,female,casa,0768808596,2022-12-27,Influenceur
CLI03972,Ziani,Younes,younesziani@yahoo.fr,1990-01-21,1,Rabat,0794465517,2022-07-04,Email
CLI04815,Berrada,Dounia,dounia.berrada42@yahoo.fr,1969-09-10,female,Taza,0616282308,2022-04-21,Affichage
CLI91649,Errami,Hicham,hichamerrami@yahoo.fr,2015-06-01,M,Safi,0653251218,2025-08-27,Google SEO
CLI03685,Belkadi,Latifa,latifa_belkadi16@outlook.com,1967-11-09,0,fez,0662308172,2023-01-12,Influenceur
CLI02649,El Hamdouchi,Souad,souad_elhamdouchi34@hotmail.com,1965-06-13,Femme,Rabat,0700489974,2025-08-06,Recommandation
CLI01004,Guerrouj,Jamal,jamal_guerrouj@outlook.com,1961-04-23,m,Safi,0727288407,2024-02-14,Influenceur
CLI04286,Chraibi,Hicham,hichamchraibi@yahoo.fr,1967-10-12,male,Casablanca,0768574945,2023-08-26,Facebook
CLI03640,El Azzouzi,Najat,najat.elazzouzi27@gmail.com,1988-08-07,F,casablanca,0662241748,2024-10-30,Influenceur
CLI04561,Errami,Mehdi,mehdi_errami@outlook.com,1947-08-06,1,Rabat,0758314091,2023-12-13,Direct
CLI04478,El Ouafi,Othmane,othmaneelouafi@hotmail.com,1890-01-01,H,Casablanca,0773971263,2022-07-14,Direct
CLI01107,Bouyahia,Chaimae,chaimae.bouyahia81@hotmail.com,2006-06-18,Femme,Casablanca,0698861820,2023-04-08,Direct
CLI03334,Chraibi,Nabil,nabil-chraibi@gmail.com,1995-05-17,m,Nador,0656100726,2024-08-22,Google SEO
CLI00709,Mernissi,Issam,issam.mernissi10@outlook.com,1974-08-14,M,Kenitra,0790793884,2026-03-29,Instagram
CLI04200,Chraibi,Chaimae,chaimae_chraibi@outlook.com,1955-07-24,F,Rabat,0790873338,2022-05-06,Instagram
CLI02015,Berrada,Manal,manalberrada@yahoo.fr,1961-02-17,0,Tanger,0677157368,2024-10-09,TikTok
CLI02879,Guerrouj,Latifa,latifa.guerrouj@hotmail.com,1995-04-26,F,oujda,0760653493,2023-06-02,Google SEO
CLI03057,Bouyahia,Badr,badr_bouyahia17@yahoo.fr,1954-06-26,M,Agadir,0743540858,2025-01-26,Recommandation
CLI03871,Moussaoui,Loubna,loubna_moussaoui@outlook.com,1971-09-19,f,Fès,0673329996,2022-10-07,Google SEO
CLI02594,Saidi,Salma,salma-saidi@gmail.com,1950-02-19,F,Casablanca,0758866314,2022-10-17,Email
CLI01699,Rhazouani,Khadija,khadija-rhazouani@gmail.com,1964-02-15,f,Casablanca,0723133631,2023-01-30,Recommandation
CLI01798,Lahlou,Samir,samir_lahlou@gmail.com,1978-11-09,1,Béni Mellal,0777526684,2022-12-04,Affichage
CLI02925,Oulhaj,Rania,rania_oulhaj@gmail.com,1982-11-29,f,Marrakech,0629422085,2023-12-03,TV
CLI01080,El Ghazi,Mehdi,mehdielghazi@yahoo.fr,1951-10-31,1,Tanger,0637718430,2023-09-15,Instagram
CLI00118,Bensouda,Abdellatif,abdellatif_bensouda89@gmail.com,1991-08-23,m,TANGER,0678282742,2024-03-07,Facebook
CLI00745,El Khamlichi,Adil,adil.elkhamlichi@outlook.com,1992-03-19,H,Nador,0680933913,2023-05-20,Direct
CLI03512,Bouyahia,Houssam,houssam-bouyahia@yahoo.fr,1958-06-01,M,Taza,0738999680,2023-05-26,Instagram
CLI03539,Lahlou,Walid,walid.lahlou@hotmail.com,1991-11-14,H,Béni Mellal,0722053848,2024-05-19,Google SEO
CLI02501,Chakir,Issam,issam_chakir98@gmail.com,1977-09-14,male,Tanger,0682131148,2023-03-22,Facebook
CLI01441,El Moussaoui,Amina,aminaelmoussaoui@hotmail.com,1967-02-11,Femme,Tanger,0620877834,2024-03-17,Direct
CLI01925,El Mansouri,Nour,nour_elmansouri@hotmail.com,1968-06-18,f,casablanca,0781180829,2025-03-09,Email
CLI02697,Lamrani,Souad,souadlamrani@hotmail.com,1967-04-18,F,Fès,0732301464,2023-05-13,Influenceur
CLI00463,Ziani,Rim,rimziani@menara.ma,2005-05-31,female,Kenitra,0713715766,2023-10-13,Google SEO
CLI02273,Bouazza,Rabha,rabhabouazza@menara.ma,2005-11-29,Femme,Tétouan,0754419043,2025-07-01,Direct
CLI00608,Oulhaj,Hanane,hanane_oulhaj@menara.ma,1972-08-02,F,Fès,0619642585,2025-11-27,Influenceur
CLI04935,Alaoui,Abdellatif,abdellatif.alaoui30@menara.ma,1993-04-16,H,Safi,0714884660,2026-03-02,Influenceur
CLI04905,Tazi,Loubna,loubna_tazi9@menara.ma,1951-07-29,F,Oujda,0640806392,2024-08-26,Affichage
CLI00923,Benhaddou,Nadia,nadia-benhaddou28@menara.ma,1995-12-17,f,Nador,0617972699,2023-02-23,TV
CLI01286,El Khamlichi,Bilal,bilalelkhamlichi30@yahoo.fr,1964-06-26,H,Safi,0792897487,2024-05-26,Recommandation
CLI00447,Benomar,Samir,samir.benomar@outlook.com,1996-06-04,Homme,Tanger,0652131096,2025-06-12,Facebook
CLI04313,El Moussaoui,Hind,hind.elmoussaoui@yahoo.fr,2003-06-26,0,Kenitra,0705293541,2023-11-30,Google SEO
CLI00605,Oulhaj,Loubna,loubnaoulhaj@outlook.com,2004-11-11,0,Nador,0666039205,2023-02-12,Instagram
CLI04018,El Bakkali,Bilal,bilal.elbakkali39@menara.ma,1968-11-12,H,Rabat,0720092996,2023-11-04,TV
CLI04645,Zeroual,Sara,sara.zeroual76@hotmail.com,1994-01-14,F,Nador,0635480719,2023-08-10,TV
CLI03804,Benhaddou,Rabha,rabha_benhaddou@menara.ma,2004-11-22,female,Safi,0799049511,2022-09-23,Recommandation
CLI00992,El Bakkali,Houssam,houssam.elbakkali36@gmail.com,2006-05-01,H,Fès,0671978601,2025-09-04,Influenceur
CLI01015,Guerrouj,Zakaria,zakaria.guerrouj@outlook.com,1963-10-19,Homme,Nador,0692902215,2023-04-10,Recommandation
CLI01302,Drissi,Aicha,aicha_drissi70@menara.ma,1954-05-27,Femme,Casablanca,0721593896,2022-07-09,Direct
CLI04316,Benhaddou,Ilham,ilham.benhaddou@yahoo.fr,1974-03-28,F,Tétouan,0749489709,2024-11-11,Influenceur
CLI04861,Mernissi,Houssam,houssam.mernissi@hotmail.com,1983-05-26,m,Casablanca,0673537771,2022-08-26,Facebook
CLI02534,El Ouafi,Hicham,hicham_elouafi@outlook.com,1979-04-02,1,Safi,0692749390,2025-07-19,TV
CLI95184,Lamrani,Rabha,rabha.lamrani@gmail.com,1979-10-21,Femme,Nador,0764264939,2022-08-05,Google SEO
CLI00550,Zeroual,Ahmed,ahmedzeroual@menara.ma,1954-10-28,Homme,Agadir,0776403816,2024-03-28,Influenceur
CLI02570,Filali,Zineb,zineb.filali@outlook.com,1959-09-28,female,Rabat,0701321566,2024-03-15,Direct
CLI02951,Bouyahia,Issam,issam-bouyahia71@gmail.com,2002-03-11,H,Taza,0695311695,2022-09-04,Instagram
CLI01096,Naciri,Mehdi,mehdinaciri@menara.ma,2007-08-18,M,Nador,0617036309,2023-09-12,Recommandation
CLI03041,Mernissi,Omar,omar.mernissi99@outlook.com,1961-04-28,Homme,Fès,0793457161,2024-11-07,TikTok
CLI03698,Berrada,Ahmed,ahmedberrada@menara.ma,1983-04-22,1,Oujda,0760028550,2025-02-15,Email
CLI95443,Alaoui,Zakaria,zakaria.alaoui1@menara.ma,2004-01-02,H,Kenitra,0790140565,2024-05-26,Google SEO
CLI01865,Zeroual,Ahmed,ahmed-zeroual@hotmail.com,1991-10-16,Homme,Marrakech,0730594156,2024-05-24,Direct
CLI04642,El Hamdouchi,Oumaima,oumaima_elhamdouchi@yahoo.fr,1997-08-27,0,Nador,0620798273,2024-10-21,Google SEO
CLI02922,Fennich,Amina,amina.fennich@hotmail.com,1996-10-20,0,Marrakech,0632422164,2022-04-05,TikTok
CLI03693,Ouazzani,Khalid,khalid-ouazzani@menara.ma,2007-04-25,M,Nador,0704313455,2023-09-10,Instagram
CLI01280,Chakir,Imane,imane.chakir@outlook.com,1964-10-09,F,Kenitra,0765699313,2023-07-29,Influenceur
CLI03389,Oulhaj,Ali,ali.oulhaj2@yahoo.fr,1980-08-31,M,Casablanca,0731401398,2024-08-04,Affichage
CLI02946,Moussaoui,Zineb,zineb.moussaoui95@outlook.com,1964-11-16,f,Rabat,0716621567,2025-04-10,Recommandation
CLI03939,Fennich,Nour,nour_fennich@hotmail.com,1984-04-20,f,Béni Mellal,0618716345,2023-10-23,Direct
CLI01592,Benomar,Walid,walid-benomar64@yahoo.fr,1965-03-24,1,Kenitra,0773581821,2022-04-13,Direct
CLI03609,Chakir,Mustapha,mustapha.chakir@menara.ma,1951-10-31,M,Oujda,0730286653,2022-12-22,TikTok
CLI04101,Kettani,Ghita,ghita.kettani63@yahoo.fr,1997-09-24,Femme,Rabat,0635660944,2024-02-23,Influenceur
CLI03837,Guerrouj,Walid,walid.guerrouj61@outlook.com,1971-09-08,1,Tétouan,0771834499,2023-12-14,Affichage
CLI04901,El Azzouzi,Ayoub,ayoubelazzouzi49@gmail.com,1964-12-26,Homme,Fès,0789026218,2025-08-07,Instagram
CLI02757,Benomar,Badr,badr-benomar@gmail.com,1954-01-17,male,Fès,0615533975,2023-12-02,Email
CLI03829,Lamrani,Rim,rim_lamrani@menara.ma,1949-03-03,female,Meknès,0741728855,2022-12-24,Instagram
CLI03579,Chakir,Nassim,nassimchakir14@outlook.com,1946-12-28,H,Meknès,0756671752,2022-08-21,Recommandation
CLI04350,Lamrani,Tarik,tarik_lamrani@yahoo.fr,1963-07-13,H,Agadir,0654736531,2022-04-20,TV
CLI01470,Bakkali,Ilham,ilham_bakkali@hotmail.com,1949-09-26,0,Taza,0795142954,2023-08-08,Recommandation
CLI03221,Moussaoui,Mehdi,mehdi_moussaoui15@yahoo.fr,1988-07-23,M,Béni Mellal,0640098936,2023-11-25,Affichage
CLI04009,Bouazza,Widad,widadbouazza@gmail.com,1996-04-01,f,Casablanca,0672603463,2023-03-14,Instagram
CLI01568,Benhaddou,Ali,ali-benhaddou@outlook.com,1948-12-30,M,Nador,0647832796,2024-10-16,Influenceur
CLI03542,Alaoui,Brahim,brahimalaoui@gmail.com,1987-03-18,Homme,Oujda,0732641722,2025-08-27,TikTok
CLI02670,Benhaddou,Hanane,hananebenhaddou@menara.ma,1956-10-11,F,Tanger,0617294099,2025-03-05,Email
CLI01874,Fennich,Ahmed,ahmed.fennich@outlook.com,1970-07-01,Homme,Nador,0636383647,2022-06-06,Facebook
CLI01533,Alaoui,Hind,hind_alaoui@menara.ma,1983-12-06,female,safi,0738088426,2025-12-03,Direct
CLI00445,Moussaoui,Othmane,othmane_moussaoui@hotmail.com,1978-10-30,H,Tétouan,0661968931,2023-07-28,Email
